source,detector,type,ShortSeperation,cond,beta,se,tstat,dfe,p,q,minDiscoverableChange,RelativePower,subject,age,gender,handed
6,6,hbr,0,const_phys_06,2.18246192092749,2.19098894343555,0.996108139872815,23405.0006624817,0.319207903303023,0.49730539949838,5.44801523993996,0.315162694782191,877,,,
6,7,hbo,0,const_phys_06,-40.6462821685138,10.8662009345274,-3.74061573252894,23405.0006624817,0.000184007880258115,0.000948982845731284,27.019409873757,0.0635473229155012,877,,,
6,7,hbr,0,const_phys_06,5.79851460175659,4.44062612664323,1.30578761561713,23405.0006624817,0.191637626848498,0.346072463834759,11.0418625732054,0.155500138934937,877,,,
7,5,hbo,0,const_phys_06,31.7257461069796,2.5868641115988,12.2641718846885,23405.0006624817,1.79990382910925e-34,6.54510483312455e-33,6.43238075019459,0.266932451749219,877,,,
7,5,hbr,0,const_phys_06,2.06824690171746,3.01004443601946,0.687115072776981,23405.0006624817,0.492017024648502,0.665449906540662,7.48464204233574,0.229404580008223,877,,,
7,7,hbo,0,const_phys_06,-17.5222547039135,2.8448371655953,-6.15931727686314,23405.0006624817,7.42492662628771e-10,8.60861058120315e-09,7.07384502315573,0.242726714907297,877,,,
7,7,hbr,0,const_phys_06,1.22679889807805,1.32336100819406,0.927032677010953,23405.0006624817,0.353919127587682,0.532709881599522,3.29061037125933,0.521791087523016,877,,,
8,6,hbo,0,const_phys_06,-37.068693679378,5.16866548125979,-7.17181133384996,23405.0006624817,7.62129346934894e-13,1.15038391990173e-11,12.8521727124285,0.133596956923362,877,,,
8,6,hbr,0,const_phys_06,9.44963353943529,3.84226053428316,2.45939426936812,23405.0006624817,0.0139243480899209,0.0432601105706282,9.55399341895869,0.179716594824812,877,,,
8,7,hbo,0,const_phys_06,-3.64205011042878,2.86728544111028,-1.27020842020475,23405.0006624817,0.204023026101473,0.360841096616124,7.12966390233465,0.240826382246669,877,,,
8,7,hbr,0,const_phys_06,7.68502266193083,1.5708811544868,4.8921731857185,23405.0006624817,1.0039075135393e-06,7.5058505685181e-06,3.90608291083341,0.439573660731021,877,,,
1,1,hbo,0,const_phys_07,-0.997939301255909,2.26245577048242,-0.441086766988209,23405.0006624817,0.659154257454628,0.808158476572724,5.62572145980384,0.305207283457256,877,,,
1,1,hbr,0,const_phys_07,2.75064614015348,1.24281533874006,2.21323800440219,23405.0006624817,0.0268908502180897,0.07329703636958,3.09032910739842,0.55560786717612,877,,,
1,2,hbo,0,const_phys_07,12.9173690199167,4.96489074442126,2.60174285495229,23405.0006624817,0.0092809764183718,0.0306809137797415,12.345475553989,0.139080196362231,877,,,
1,2,hbr,0,const_phys_07,3.75145306493514,3.47682897477803,1.07898694245513,23405.0006624817,0.280604667877313,0.45167753380654,8.64532762614221,0.198605679100226,877,,,
2,1,hbo,0,const_phys_07,11.4377004083287,2.27781816090397,5.02134042332402,23405.0006624817,5.16889018198302e-07,4.13511214558642e-06,5.66392089362084,0.30314886038888,877,,,
2,1,hbr,0,const_phys_07,6.23924749209578,1.19068839286234,5.2400338573025,23405.0006624817,1.61937828264661e-07,1.43944736235254e-06,2.96071257217847,0.579931730073533,877,,,
2,3,hbo,0,const_phys_07,3.02834028607752,2.53220159175948,1.19593175201083,23405.0006624817,0.231735308796408,0.394023904435975,6.29645937002039,0.272694710365194,877,,,
2,3,hbr,0,const_phys_07,3.8008201667341,1.92165306522602,1.97789092917616,23405.0006624817,0.0479527223748163,0.117675392330838,4.77829667584383,0.359335403537015,877,,,
3,1,hbo,0,const_phys_07,8.91167269392839,8.13424528004246,1.09557462150709,23405.0006624817,0.27327624616965,0.443900501392324,20.2262509739518,0.0848902333133885,877,,,
3,1,hbr,0,const_phys_07,3.65840213602829,5.55743690063443,0.658289459950621,23405.0006624817,0.510358624382619,0.683325354821917,13.8188743582547,0.124251159661805,877,,,
3,3,hbo,0,const_phys_07,8.84713803580194,1.80308415755461,4.90666949666989,23405.0006624817,9.32580365071428e-07,7.03834237789757e-06,4.48346852624854,0.382964919722677,877,,,
3,3,hbr,0,const_phys_07,0.177706364947959,1.29386020586033,0.137345877199922,23405.0006624817,0.890758590663513,0.974384346706165,3.21725499391425,0.533688242766524,877,,,
3,4,hbo,0,const_phys_07,4.38446539069705,3.16744838685444,1.38422630938312,23405.0006624817,0.166302367635051,0.309399753739629,7.87603567558296,0.218004492990928,877,,,
3,4,hbr,0,const_phys_07,0.967141167120411,3.34080436595491,0.289493505509105,23405.0006624817,0.772206313343178,0.894015992293114,8.30709490977206,0.206692132795319,877,,,
4,2,hbo,0,const_phys_07,36.7744488305303,9.52356242962528,3.86141731125053,23405.0006624817,0.000113034292019208,0.000606895527619908,23.6808649402682,0.0725062690304958,877,,,
4,2,hbr,0,const_phys_07,1.98883691484876,6.17189559717732,0.32224085510428,23405.0006624817,0.747273114003741,0.876566702643685,15.3467599065177,0.111881020794801,877,,,
4,4,hbo,0,const_phys_07,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,4,hbr,0,const_phys_07,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,5,hbo,0,const_phys_07,22.4488382554977,10.8689069468802,2.06541820306424,23405.0006624817,0.0388944308824196,0.0995697430589941,27.0261385232017,0.0635315016519983,877,,,
4,5,hbr,0,const_phys_07,2.63208744519274,6.80165989495903,0.386977221125608,23405.0006624817,0.698776589987121,0.844443009047881,16.9127036791526,0.101521979974756,877,,,
5,3,hbo,0,const_phys_07,1.11256310390697,6.10737640597356,0.182167109074657,23405.0006624817,0.855453161883003,0.949762255919563,15.1863293676052,0.11306294777832,877,,,
5,3,hbr,0,const_phys_07,-8.88226279002598,4.25951911451935,-2.08527360747112,23405.0006624817,0.0370552793945004,0.0959359984323635,10.5915299665224,0.162111722259298,877,,,
5,4,hbo,0,const_phys_07,-10.9867535662596,4.9348884878169,-2.22634282281826,23405.0006624817,0.0260007085424631,0.0713570045762281,12.2708732828535,0.139925751383413,877,,,
5,4,hbr,0,const_phys_07,-1.08445838926993,4.00449249735855,-0.27081044351694,23405.0006624817,0.786539215225193,0.906673446945468,9.95739217178589,0.172435828037289,877,,,
5,6,hbo,0,const_phys_07,-0.195051797738963,6.12114160603903,-0.0318652647320767,23405.0006624817,0.974579771003085,1,15.2205572992259,0.112808692249478,877,,,
5,6,hbr,0,const_phys_07,1.78720276813497,3.6686760212655,0.487151974656645,23405.0006624817,0.626155198460026,0.782872773525233,9.12236592253924,0.188219939740806,877,,,
6,4,hbo,0,const_phys_07,-6.5534180046709,4.23025084887337,-1.54917952594141,23405.0006624817,0.121352090499796,0.240004134486617,10.5187528045182,0.163233341075988,877,,,
6,4,hbr,0,const_phys_07,1.39472564845435,3.70080704662405,0.3768706746618,23405.0006624817,0.706273132151462,0.851572729044716,9.2022614949714,0.186585782763529,877,,,
6,6,hbo,0,const_phys_07,-28.1062689186052,3.37441869400636,-8.32921799791102,23405.0006624817,8.5788517189737e-17,1.67392228662901e-15,8.39067879642439,0.204633165670173,877,,,
6,6,hbr,0,const_phys_07,-1.1375312414539,2.1318989077251,-0.533576539362146,23405.0006624817,0.593639610274302,0.752633420316072,5.30108459656831,0.323898087826299,877,,,
6,7,hbo,0,const_phys_07,-27.3340975321747,10.7152515165269,-2.55095248954404,23405.0006624817,0.01074920298471,0.0347448985364365,26.6440657935457,0.0644425358178575,877,,,
6,7,hbr,0,const_phys_07,0.589503804981744,4.41064985399528,0.133654636957353,23405.0006624817,0.89367682679961,0.974698652269513,10.9673249126152,0.156556970629995,877,,,
7,5,hbo,0,const_phys_07,37.8075182116131,2.59611015374089,14.5631409965921,23405.0006624817,7.80427537718049e-48,4.30580710465131e-46,6.45537154558411,0.265981772251121,877,,,
7,5,hbr,0,const_phys_07,0.279573368471771,2.95234953836252,0.0946952130291567,23405.0006624817,0.924557730979368,0.997499912047869,7.34118048693013,0.233887610758352,877,,,
7,7,hbo,0,const_phys_07,-12.7673889624007,2.81885216194789,-4.52928647154668,23405.0006624817,5.94752892292838e-06,3.99833877171656e-05,7.00923187378082,0.244964240754637,877,,,
7,7,hbr,0,const_phys_07,-0.674706973615412,1.30590339351668,-0.516659177826691,23405.0006624817,0.605398979132561,0.764513312243171,3.24720104639699,0.528766509895983,877,,,
8,6,hbo,0,const_phys_07,-32.9634873103818,5.10042261141915,-6.46289333683468,23405.0006624817,1.04741955872845e-10,1.3515091080367e-09,12.6824830405463,0.135384463653102,877,,,
8,6,hbr,0,const_phys_07,3.25705136953633,3.7879627293434,0.859842506977597,23405.0006624817,0.389884671213085,0.570736938646785,9.41897892256272,0.182292706921862,877,,,
8,7,hbo,0,const_phys_07,0.0094964955104644,2.81050995194906,0.0033789225702185,23405.0006624817,0.997304043776291,1,6.98848850702647,0.245691348352019,877,,,
8,7,hbr,0,const_phys_07,6.98294867603259,1.54390498020017,4.52291349894293,23405.0006624817,6.12935660710529e-06,4.10333496709978e-05,3.83900516082051,0.44725419537257,877,,,
1,1,hbo,0,const_phys_08,-8.20727936576946,2.18407533736421,-3.75778217232845,23405.0006624817,0.000171842031431212,0.000889796926504657,5.430824175899,0.316160330112269,877,,,
1,1,hbr,0,const_phys_08,0.942767190961294,1.1825699520332,0.797218963106911,23405.0006624817,0.425331961882792,0.601025872818016,2.94052561984616,0.583913009512819,877,,,
1,2,hbo,0,const_phys_08,13.3270968884222,4.87019111575079,2.73646281463591,23405.0006624817,0.00621504521557727,0.0221471544430371,12.1099996873677,0.141784575438511,877,,,
1,2,hbr,0,const_phys_08,2.38231455720784,3.32788081987609,0.71586534679344,23405.0006624817,0.474081639426363,0.645708549201388,8.27495979735972,0.207494804359263,877,,,
2,1,hbo,0,const_phys_08,10.8946417062374,2.169096406281,5.02266366524331,23405.0006624817,5.13343112606461e-07,4.12738180990119e-06,5.39357823494444,0.318343609648523,877,,,
2,1,hbr,0,const_phys_08,5.66099021392614,1.12548200086267,5.02983629199494,23405.0006624817,4.94527050650827e-07,4.05765785149396e-06,2.79857327046265,0.613530895315836,877,,,
2,3,hbo,0,const_phys_08,-1.44902709104193,2.53396801072478,-0.571841114374396,23405.0006624817,0.567435112214242,0.736331045857897,6.30085166851734,0.27250461597328,877,,,
2,3,hbr,0,const_phys_08,1.76691986444184,1.8241152559358,0.968644858756683,23405.0006624817,0.332732422688985,0.509011573771879,4.53576351606885,0.378549533755687,877,,,
3,1,hbo,0,const_phys_08,0.230051634169297,7.92648703025091,0.0290231515287063,23405.0006624817,0.976846373575167,1,19.7096485901384,0.087115260141828,877,,,
3,1,hbr,0,const_phys_08,2.97695830299534,5.1549159885274,0.577498898065605,23405.0006624817,0.563608037932824,0.735540669406621,12.8179838379607,0.133953294522729,877,,,
3,3,hbo,0,const_phys_08,11.3866853996279,1.7426677070712,6.53405428552117,23405.0006624817,6.53286278868453e-11,8.71048371824604e-10,4.33323967915057,0.396241909372182,877,,,
3,3,hbr,0,const_phys_08,-1.88810476337651,1.22062796702002,-1.54683065962026,23405.0006624817,0.121917605386558,0.240527951440805,3.03515897994198,0.565707159190304,877,,,
3,4,hbo,0,const_phys_08,3.05480287140656,2.98477431317494,1.02346192739683,23405.0006624817,0.306100070183121,0.482047354619088,7.42180648363309,0.231346797847715,877,,,
3,4,hbr,0,const_phys_08,1.15985457869641,3.18158516390706,0.364552422438407,23405.0006624817,0.715448828937525,0.854267258432865,7.91118755394231,0.217035830907371,877,,,
4,2,hbo,0,const_phys_08,28.1031485632246,9.27013820109079,3.03157816567587,23405.0006624817,0.00243544920715625,0.009940609008801,23.0507115735145,0.0744884234379463,877,,,
4,2,hbr,0,const_phys_08,3.65713371556342,5.80102874947869,0.630428476309839,23405.0006624817,0.528420439695243,0.703958611717449,14.4245789688621,0.119033710997069,877,,,
4,4,hbo,0,const_phys_08,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,4,hbr,0,const_phys_08,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,5,hbo,0,const_phys_08,14.941687400812,10.5372867982329,1.41798241681319,23405.0006624817,0.156209211751247,0.294142998069877,26.2015466743408,0.065530908750337,877,,,
4,5,hbr,0,const_phys_08,3.59779442938054,6.40799428041339,0.561454063774296,23405.0006624817,0.574493412758587,0.740729833546133,15.9338323462275,0.107758832082882,877,,,
5,3,hbo,0,const_phys_08,-0.317011513639455,5.95157716621571,-0.0532651270051542,23405.0006624817,0.957521119954617,1,14.7989259372434,0.116022687829854,877,,,
5,3,hbr,0,const_phys_08,-11.272720754278,4.09198639996065,-2.75482849952445,23405.0006624817,0.00587682747129801,0.0210827891347014,10.1749506018301,0.168748845220447,877,,,
5,4,hbo,0,const_phys_08,-11.3804150869075,4.73264493941067,-2.40466276946706,23405.0006624817,0.0161951120756385,0.0490760971989045,11.7679835091749,0.145905299994282,877,,,
5,4,hbr,0,const_phys_08,-2.03311273299685,3.84463366059946,-0.528818325093643,23405.0006624817,0.596936498953973,0.755615821460726,9.55989432885429,0.179605663532444,877,,,
5,6,hbo,0,const_phys_08,-1.41774041774727,5.87794714584313,-0.241196523645146,23405.0006624817,0.809404917939317,0.922398766882413,14.615840817481,0.117476044360056,877,,,
5,6,hbr,0,const_phys_08,-2.45936366351561,3.47812338552597,-0.707095002365392,23405.0006624817,0.47951448132082,0.651055142688989,8.64854625008947,0.198531766447587,877,,,
6,4,hbo,0,const_phys_08,-8.37147422986331,4.12634421597527,-2.02878717617713,23405.0006624817,0.0424912692877678,0.106728462889213,10.2603832124416,0.167343765694043,877,,,
6,4,hbr,0,const_phys_08,0.876504726446812,3.51551165556901,0.249324938251398,23405.0006624817,0.803111630257105,0.917186729772568,8.74151425232415,0.196420335730438,877,,,
6,6,hbo,0,const_phys_08,-26.0352088966342,3.27923578676402,-7.93941350656153,23405.0006624817,2.12213550183002e-15,3.94815907317212e-14,8.15400123089321,0.210572836036454,877,,,
6,6,hbr,0,const_phys_08,-0.131047294922054,2.01187430731102,-0.0651369195609467,23405.0006624817,0.948065541582169,1,5.00263678642179,0.34322123262961,877,,,
6,7,hbo,0,const_phys_08,-27.7936892348067,10.3316238453536,-2.69015690571295,23405.0006624817,0.00714690949637124,0.0247512017190346,25.6901543622369,0.0668353774766659,877,,,
6,7,hbr,0,const_phys_08,-0.570079894275691,4.36067204067342,-0.130732118572176,23405.0006624817,0.895988347007744,0.975805946322429,10.8430523144115,0.158351275493879,877,,,
7,5,hbo,0,const_phys_08,30.9074933135852,2.62290612005972,11.7836826401097,23405.0006624817,5.83360224588518e-32,1.9048497129421e-30,6.52200119851381,0.263264466223217,877,,,
7,5,hbr,0,const_phys_08,-1.59654034054762,2.81008745933407,-0.568146139097736,23405.0006624817,0.569941190924727,0.73836315051507,6.98743795576188,0.245728287693498,877,,,
7,7,hbo,0,const_phys_08,-13.6964992047002,2.74616685232417,-4.98749709731164,23405.0006624817,6.16040784914064e-07,4.80812319932928e-06,6.82849582956835,0.25144793334998,877,,,
7,7,hbr,0,const_phys_08,-2.24806622009066,1.25553417786492,-1.79052570589004,23405.0006624817,0.0733823582066687,0.16547867847348,3.12195520464286,0.549979436501985,877,,,
8,6,hbo,0,const_phys_08,-13.7659171385487,4.86872000242295,-2.82742017033185,23405.0006624817,0.00469645313382664,0.0174346288030687,12.1063416826781,0.141827416509369,877,,,
8,6,hbr,0,const_phys_08,3.46964321947876,3.63137179773401,0.955463503253462,23405.0006624817,0.339353221645691,0.515312271773133,9.02960690660601,0.190153478661155,877,,,
8,7,hbo,0,const_phys_08,-3.7085602016522,2.67638806298194,-1.3856586243776,23405.0006624817,0.165864371170516,0.309304188662968,6.65498700885978,0.258003683846124,877,,,
8,7,hbr,0,const_phys_08,6.12571388748164,1.47894185437295,4.14195721716108,23405.0006624817,3.45562427618693e-05,0.000204022097487051,3.67747075390292,0.466900018827246,877,,,
1,1,hbo,0,const_phys_09,-9.48712978777206,2.0120700369257,-4.71510912327272,23405.0006624817,2.42972666841127e-06,1.76707394066274e-05,5.00312347893883,0.343187844845697,877,,,
1,1,hbr,0,const_phys_09,1.43116121518929,1.04087025195629,1.37496600801057,23405.0006624817,0.169155145018105,0.313593080595809,2.58818147505855,0.663404471742105,877,,,
1,2,hbo,0,const_phys_09,32.3445239230858,4.58946153810695,7.04756400168618,23405.0006624817,1.87128228347424e-12,2.69734383203495e-11,11.4119500591904,0.150457297423165,877,,,
1,2,hbr,0,const_phys_09,7.28856013067612,2.91654873833803,2.49903594439139,23405.0006624817,0.0124599648768312,0.0392439838640353,7.25215981673468,0.23675859435307,877,,,
2,1,hbo,0,const_phys_09,9.74786468065603,1.90487785737635,5.11731744001795,23405.0006624817,3.12360537122617e-07,2.67260352618282e-06,4.73658419331763,0.362499872092694,877,,,
2,1,hbr,0,const_phys_09,0.975429832063154,0.976669765140626,0.998730447975634,23405.0006624817,0.317935611880191,0.495806022425249,2.42854341224165,0.707012753232623,877,,,
2,3,hbo,0,const_phys_09,0.406501527203081,2.50166066769115,0.162492672348825,23405.0006624817,0.870919300985568,0.962341769044827,6.22051767243008,0.276023838312345,877,,,
2,3,hbr,0,const_phys_09,-0.47366083659315,1.5819676173204,-0.299412473053941,23405.0006624817,0.764628004960997,0.88781190706647,3.93365001410677,0.436493119132717,877,,,
3,1,hbo,0,const_phys_09,2.43731252359148,7.42821966380243,0.328115300018449,23405.0006624817,0.742827421181568,0.873272501021682,18.470679213269,0.0929587452853628,877,,,
3,1,hbr,0,const_phys_09,-0.609720372901325,4.41991153212063,-0.137948546813738,23405.0006624817,0.890282269035538,0.974384346706165,10.9903545877423,0.15622891422893,877,,,
3,3,hbo,0,const_phys_09,7.08589109651614,1.53173813007269,4.62604603058348,23405.0006624817,3.74707389750941e-06,2.64110935507271e-05,3.80875161476077,0.450806809659014,877,,,
3,3,hbr,0,const_phys_09,-1.20005935625559,1.08326155448759,-1.10782049938369,23405.0006624817,0.267950729512533,0.437470578795972,2.69358979440374,0.637443447328625,877,,,
3,4,hbo,0,const_phys_09,3.26739082466174,2.5640935999395,1.27428687655507,23405.0006624817,0.202574417757706,0.359032663571349,6.37576061301279,0.269302953553422,877,,,
3,4,hbr,0,const_phys_09,5.5996147828855,2.81007708062419,1.99269081317929,23405.0006624817,0.0463069069723919,0.114514762219207,6.98741214852548,0.245729195263837,877,,,
4,2,hbo,0,const_phys_09,30.8034057219578,8.37447586294188,3.67824879145772,23405.0006624817,0.000235366716590665,0.00117683358295333,20.8235976108013,0.0824550683472339,877,,,
4,2,hbr,0,const_phys_09,5.14392739389988,4.92812555820517,1.0437898412177,23405.0006624817,0.29659341322704,0.472990864871481,12.2540568841666,0.140117773278208,877,,,
4,4,hbo,0,const_phys_09,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,4,hbr,0,const_phys_09,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,5,hbo,0,const_phys_09,19.0553507542175,9.51999653066387,2.00161320362254,23405.0006624817,0.0453378691018469,0.112640668576017,23.6719981351918,0.0725334276569301,877,,,
4,5,hbr,0,const_phys_09,9.6181551052436,5.44946302925263,1.76497299891999,23405.0006624817,0.0775813429918873,0.172402984426416,13.5503913526394,0.126713031347207,877,,,
5,3,hbo,0,const_phys_09,7.61288546892388,5.51723371462898,1.379837408145,23405.0006624817,0.167649892853926,0.311544516337145,13.7189069117242,0.125156557682199,877,,,
5,3,hbr,0,const_phys_09,-5.01065188890452,3.68688495344111,-1.35904752987421,23405.0006624817,0.174144623269674,0.32137416058994,9.16764343993291,0.187290351711856,877,,,
5,4,hbo,0,const_phys_09,4.08033075767306,4.17062492761363,0.978349966370091,23405.0006624817,0.32791137721574,0.506916138690999,10.3704896520766,0.165567029314774,877,,,
5,4,hbr,0,const_phys_09,7.27636795684398,3.36798984259311,2.16044830801559,23405.0006624817,0.0307480966036989,0.0818584934541068,8.37469310166329,0.205023771425475,877,,,
5,6,hbo,0,const_phys_09,-3.54313631615439,5.3652137382655,-0.660390524777086,23405.0006624817,0.50900975026541,0.682090117608589,13.3409008289071,0.128702790482746,877,,,
5,6,hbr,0,const_phys_09,2.19056803167232,3.09961748821886,0.70672205199458,23405.0006624817,0.479746258268949,0.651055142688989,7.70737039289741,0.22277522380606,877,,,
6,4,hbo,0,const_phys_09,-7.19263264629597,3.77863400689324,-1.9035007447598,23405.0006624817,0.0569874909461784,0.135886714625761,9.39578253801229,0.182742752643268,877,,,
6,4,hbr,0,const_phys_09,4.74772304046183,3.04533268870136,1.55901621457537,23405.0006624817,0.119006063122227,0.236196935494821,7.57238823520351,0.22674631977421,877,,,
6,6,hbo,0,const_phys_09,-23.1312698108411,3.05333789965391,-7.57573205817246,23405.0006624817,3.7032434782549e-14,6.37117157549231e-13,7.59229363518242,0.226151838527076,877,,,
6,6,hbr,0,const_phys_09,3.03090308360812,1.77458353214438,1.70795176936281,23405.0006624817,0.0876585529405317,0.187755936686547,4.41260014416566,0.38911551197408,877,,,
6,7,hbo,0,const_phys_09,-19.0580317976918,9.46595222742663,-2.01332431643518,23405.0006624817,0.0440919475764201,0.109889221894694,23.537613984806,0.0729475453774664,877,,,
6,7,hbr,0,const_phys_09,1.12729158953819,4.19270455503298,0.268869789116187,23405.0006624817,0.788032255827774,0.907087488722617,10.4253918673676,0.164695119960748,877,,,
7,5,hbo,0,const_phys_09,27.0272648622937,2.81838748682799,9.58961994708259,23405.0006624817,9.69341455719052e-22,2.50152633733949e-20,7.00807643338372,0.245004628667398,877,,,
7,5,hbr,0,const_phys_09,0.334782453771207,2.49480774468516,0.134191684503311,23405.0006624817,0.893252155057739,0.974698652269513,6.20347750018884,0.276782041069973,877,,,
7,7,hbo,0,const_phys_09,-11.9538268250007,2.57601342215084,-4.64043654517134,23405.0006624817,3.49557147537153e-06,2.49452269225772e-05,6.40539991049047,0.268056825214282,877,,,
7,7,hbr,0,const_phys_09,-0.683198847366829,1.13744910781677,-0.600641244229525,23405.0006624817,0.548084777067396,0.721640612052928,2.82833014406956,0.607075934128181,877,,,
8,6,hbo,0,const_phys_09,-17.7512021896236,4.30304269367037,-4.12526750332619,23405.0006624817,3.71583168085356e-05,0.000217777680929146,10.6997537543338,0.160472026147187,877,,,
8,6,hbr,0,const_phys_09,3.86520980322956,3.17220725899187,1.21846067663874,23405.0006624817,0.223061240978843,0.383666552135563,7.88786887447122,0.217677447680572,877,,,
8,7,hbo,0,const_phys_09,-1.80046737601622,2.33562814302168,-0.770870731882386,23405.0006624817,0.440791338376995,0.616265245218917,5.80766861290603,0.295645512627616,877,,,
8,7,hbr,0,const_phys_09,4.12748769045201,1.34333862250033,3.07255938399926,23405.0006624817,0.00212475342932158,0.00876691088214467,3.34028581463583,0.514031211554007,877,,,
1,1,hbo,0,const_phys_10,-7.99079096374673,1.63750051786139,-4.87987080100767,23405.0006624817,1.06853333005167e-06,7.95187594457057e-06,4.07173564405567,0.421690235892545,877,,,
1,1,hbr,0,const_phys_10,2.44490637743387,0.788698308133297,3.09992598211668,23405.0006624817,0.00193798664458236,0.00815346046773244,1.96114198353163,0.875515989485842,877,,,
1,2,hbo,0,const_phys_10,22.5262309804138,3.88507542843417,5.79814507989944,23405.0006624817,6.79141664564896e-09,7.19620306823731e-08,9.6604550223045,0.17773605490317,877,,,
1,2,hbr,0,const_phys_10,-0.654653051099267,2.10729645619592,-0.310660158505198,23405.0006624817,0.756061754801462,0.881704670322405,5.23990923953495,0.327679561943387,877,,,
2,1,hbo,0,const_phys_10,8.13552917838592,1.45607093212712,5.5873165234478,23405.0006624817,2.33169507455132e-08,2.30290871560625e-07,3.6206009402418,0.474233750853319,877,,,
2,1,hbr,0,const_phys_10,0.160536800764232,0.723835521519416,0.221786298118178,23405.0006624817,0.824482181339195,0.930304294882025,1.79985707562,0.953970838847,877,,,
2,3,hbo,0,const_phys_10,-1.89438489246307,2.24221161607744,-0.844873373627924,23405.0006624817,0.39819017835412,0.578040051307016,5.57538324972366,0.307962894625948,877,,,
2,3,hbr,0,const_phys_10,1.19673997192313,1.18262112952137,1.01193860150924,23405.0006624817,0.311577872049552,0.488623936567826,2.94065287550226,0.583887740895177,877,,,
3,1,hbo,0,const_phys_10,-2.0806094777751,6.27701095620628,-0.33146500655984,23405.0006624817,0.740296236815958,0.870936749195244,15.6081350630001,0.110007451710499,877,,,
3,1,hbr,0,const_phys_10,1.33893650529316,3.31792566980275,0.40354626310021,23405.0006624817,0.686550094871925,0.834077564005376,8.25020576586269,0.208117374640338,877,,,
3,3,hbo,0,const_phys_10,8.72997245823032,1.15404816331358,7.56465175003115,23405.0006624817,4.03213984469264e-14,6.79097237000866e-13,2.86960461402349,0.598344160670445,877,,,
3,3,hbr,0,const_phys_10,-1.0904175359183,0.809659909553465,-1.34675994581438,23405.0006624817,0.178070599091605,0.32786301328719,2.01326416531295,0.852849414307743,877,,,
3,4,hbo,0,const_phys_10,-2.30194390365643,1.89381887673371,-1.21550372738211,23405.0006624817,0.224186288382941,0.384869164605907,4.70908542603274,0.364616694940794,877,,,
3,4,hbr,0,const_phys_10,1.0108664730504,2.1072541997027,0.479707893425018,23405.0006624817,0.631439596895134,0.787708821199603,5.23980416642639,0.327686132858843,877,,,
4,2,hbo,0,const_phys_10,-1.32552004273315,6.41178222927677,-0.206731918729352,23405.0006624817,0.836221026635479,0.939574187230875,15.9432512906716,0.107695170384635,877,,,
4,2,hbr,0,const_phys_10,3.38254125464387,3.75740402735066,0.900233573504975,23405.0006624817,0.368005225176189,0.549492068229458,9.34299301917965,0.183775280652482,877,,,
4,4,hbo,0,const_phys_10,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,4,hbr,0,const_phys_10,NaN,NaN,NaN,23405.0006624817,NaN,NaN,NaN,NaN,877,,,
4,5,hbo,0,const_phys_10,-27.7962880063868,6.87112312884783,-4.04537766026728,23405.0006624817,5.24063634758892e-05,0.000299464934147938,17.0854278537659,0.100495649212288,877,,,
4,5,hbr,0,const_phys_10,3.14381486560233,4.08025985104541,0.770493787251527,23405.0006624817,0.441014816109788,0.616265245218917,10.1457918890974,0.169233824525714,877,,,
5,3,hbo,0,const_phys_10,-6.60998227102555,4.47823666762174,-1.47602343547777,23405.0006624817,0.139951053912936,0.269629728645083,11.1353832644199,0.154194168576143,877,,,
5,3,hbr,0,const_phys_10,-1.84715089507669,2.86647092161876,-0.644398964994055,23405.0006624817,0.519323070706601,0.693586738840201,7.12763855454988,0.240894814052808,877,,,
5,4,hbo,0,const_phys_10,1.43797718763364,3.213031367992,0.447545331165662,23405.0006624817,0.654485507203629,0.804901469274256,7.98938028038499,0.214911683256512,877,,,
5,4,hbr,0,const_phys_10,5.09433374856632,2.58491236931289,1.97079553219844,23405.0006624817,0.0487590329555551,0.119288154019707,6.42752763500661,0.267133999530778,877,,,
5,6,hbo,0,const_phys_10,3.11875217436032,4.24298709339987,0.73503692226914,23405.0006624817,0.462324372735358,0.635497419567502,10.5504221812569,0.162743360856615,877,,,
5,6,hbr,0,const_phys_10,0.633695540872737,2.34803523546189,0.269883318317445,23405.0006624817,0.787252400561677,0.906842218069607,5.83851953476946,0.294083312389177,877,,,
6,4,hbo,0,const_phys_10,-7.1282294510714,3.08249425378147,-2.3124875066115,23405.0006624817,0.0207594642280385,0.0596322132223727,7.6647925230038,0.22401273864632,877,,,
6,4,hbr,0,const_phys_10,3.82758107950257,2.40007616788106,1.59477483703436,23405.0006624817,0.11077609813993,0.224926087593766,5.96792219276543,0.287706694017451,877,,,
6,6,hbo,0,const_phys_10,-13.7280698385923,2.59259336705142,-5.29511107027378,23405.0006624817,1.20017114170347e-07,1.07277867414835e-06,6.44662686088944,0.2663425697322,877,,,
